time,low,high,open,close,volume
2025-12-09 04:10:00,90456.03,90531.34,90483.13,90466.0,10.19110863
2025-12-09 04:15:00,90446.05,90520.0,90466.0,90516.15,13.78818861
2025-12-09 04:20:00,90319.5,90519.86,90516.15,90337.21,14.75009467
2025-12-09 04:25:00,90338.68,90428.0,90338.68,90423.96,6.39231571
2025-12-09 04:30:00,90141.2,90423.99,90420.04,90146.09,36.92529876
2025-12-09 04:35:00,89736.02,90163.86,90146.1,89887.99,78.52893205
2025-12-09 04:40:00,89885.02,90037.45,89887.87,89935.99,12.51259543
2025-12-09 04:45:00,89835.51,89960.0,89940.48,89921.97,13.70217915
2025-12-09 04:50:00,89893.23,89985.0,89921.97,89944.12,8.7697931
2025-12-09 04:55:00,89897.93,89968.26,89941.38,89929.88,19.65829575
2025-12-09 05:00:00,89879.16,89995.83,89928.65,89919.93,55.31315831
2025-12-09 05:05:00,89785.71,89940.1,89918.01,89800.81,26.33793781
2025-12-09 05:10:00,89710.64,89934.33,89800.8,89795.46,16.33678425
2025-12-09 05:15:00,89537.55,89902.61,89795.45,89850.64,73.55587894
2025-12-09 05:20:00,89817.93,89903.07,89850.4,89892.0,7.42878205
2025-12-09 05:25:00,89782.11,89892.14,89892.14,89877.99,10.48687904
2025-12-09 05:30:00,89864.01,90152.37,89877.99,90152.36,48.57332189
2025-12-09 05:35:00,90071.46,90221.53,90152.36,90164.0,9.04608074
2025-12-09 05:40:00,90104.64,90212.76,90163.98,90127.92,11.3648719
2025-12-09 05:45:00,90026.24,90193.39,90127.92,90046.87,13.47567781
2025-12-09 05:50:00,89879.0,90060.26,90046.87,89948.98,28.54497703
2025-12-09 05:55:00,89882.36,89962.0,89948.99,89911.61,5.85583939
2025-12-09 06:00:00,89892.43,90043.3,89913.57,90008.16,14.45644383
2025-12-09 06:05:00,90008.15,90114.99,90008.15,90108.01,6.17564692
2025-12-09 06:10:00,89937.29,90133.98,90108.0,89953.55,14.17426838
2025-12-09 06:15:00,89956.09,90047.95,89956.09,90004.24,9.85169259
2025-12-09 06:20:00,89930.75,90023.19,90004.24,89977.61,4.34638329
2025-12-09 06:25:00,89810.01,89988.02,89977.62,89886.27,28.35430425
2025-12-09 06:30:00,89778.0,89934.0,89886.27,89790.68,5.37785613
2025-12-09 06:35:00,89790.86,89879.0,89793.17,89876.46,5.64811382
2025-12-09 06:40:00,89840.0,89952.52,89876.45,89948.37,21.05740553
2025-12-09 06:45:00,89894.29,90093.15,89950.84,90055.72,10.79289739
2025-12-09 06:50:00,90040.5,90240.0,90055.73,90191.51,12.53233542
2025-12-09 06:55:00,90104.29,90240.0,90191.5,90170.01,6.858229
2025-12-09 07:00:00,90082.6,90276.01,90175.95,90100.02,7.29457709
2025-12-09 07:05:00,90091.75,90326.94,90100.02,90160.0,22.5003604
2025-12-09 07:10:00,90113.67,90232.48,90155.98,90116.4,11.33245252
2025-12-09 07:15:00,90116.42,90250.6,90116.42,90244.97,11.45407237
2025-12-09 07:20:00,90244.98,90395.17,90244.98,90395.17,8.92257035
2025-12-09 07:25:00,90359.46,90447.99,90395.24,90376.3,6.14631812
2025-12-09 07:30:00,90343.64,90451.33,90376.29,90431.04,6.23052778
2025-12-09 07:35:00,90431.04,90530.0,90431.04,90506.31,4.33042407
2025-12-09 07:40:00,90424.61,90506.32,90506.32,90471.0,5.60297684
2025-12-09 07:45:00,90439.69,90512.64,90471.0,90479.35,8.3451313
2025-12-09 07:50:00,90463.24,90540.11,90479.44,90509.99,6.90726489
2025-12-09 07:55:00,90469.86,90520.75,90509.99,90498.96,5.58977633
2025-12-09 08:00:00,90472.67,90563.9,90502.92,90485.99,11.41754564
2025-12-09 08:05:00,90460.73,90529.08,90495.86,90525.95,3.61366707
2025-12-09 08:10:00,90498.01,90564.19,90525.95,90507.79,4.12139109
2025-12-09 08:15:00,90507.78,90610.46,90507.79,90601.41,13.56818331
2025-12-09 08:20:00,90544.01,90601.41,90601.41,90550.02,9.34568207
2025-12-09 08:25:00,90512.31,90613.59,90550.02,90512.31,12.78059926
2025-12-09 08:30:00,90413.83,90522.14,90512.31,90442.4,13.09053681
2025-12-09 08:35:00,90369.4,90515.01,90444.6,90480.06,13.23986439
2025-12-09 08:40:00,90432.58,90536.02,90484.16,90536.02,5.82038219
2025-12-09 08:45:00,90524.37,90620.17,90536.02,90531.08,10.13144682
2025-12-09 08:50:00,90511.88,90602.0,90534.01,90583.16,8.35903433
2025-12-09 08:55:00,90466.46,90585.48,90583.15,90499.95,3.30129554
2025-12-09 09:00:00,90357.55,90511.2,90499.99,90395.41,8.72688581
2025-12-09 09:05:00,90311.03,90437.6,90395.42,90430.0,6.01482671
2025-12-09 09:10:00,90395.52,90490.26,90430.01,90445.14,5.60231782
2025-12-09 09:15:00,90324.72,90479.48,90445.14,90345.98,4.65392621
2025-12-09 09:20:00,90310.65,90403.9,90347.2,90376.3,14.67845701
2025-12-09 09:25:00,90287.19,90396.56,90376.29,90305.95,9.44850213
2025-12-09 09:30:00,90305.95,90364.92,90305.95,90338.79,9.60098058
2025-12-09 09:35:00,90181.16,90338.78,90338.78,90182.38,7.35561005
2025-12-09 09:40:00,90159.73,90220.82,90181.83,90185.0,7.07590351
2025-12-09 09:45:00,90153.7,90234.04,90185.0,90196.01,4.22180397
2025-12-09 09:50:00,90174.63,90228.24,90196.01,90183.93,3.7992963
2025-12-09 09:55:00,90134.23,90203.08,90183.93,90144.02,7.69103373
2025-12-09 10:00:00,90123.05,90232.03,90144.02,90197.19,6.06042209
2025-12-09 10:05:00,90072.31,90201.7,90197.19,90079.98,6.01486672
2025-12-09 10:10:00,90078.98,90221.52,90078.98,90195.52,7.54604785
2025-12-09 10:15:00,90137.11,90210.0,90195.52,90182.0,2.54170715
2025-12-09 10:20:00,90165.26,90222.1,90180.0,90222.09,4.19845582
2025-12-09 10:25:00,90174.63,90229.99,90222.09,90196.03,6.49123422
2025-12-09 10:30:00,90169.94,90296.56,90196.03,90276.44,8.07594634
2025-12-09 10:35:00,89990.0,90352.94,90275.98,90009.94,21.46255858
2025-12-09 10:40:00,89913.5,90179.32,90010.48,90103.66,11.11136114
2025-12-09 10:45:00,90024.09,90122.37,90099.6,90116.69,3.3227781
2025-12-09 10:50:00,90118.01,90264.0,90118.01,90186.51,8.37527119
2025-12-09 10:55:00,90176.66,90309.04,90184.9,90300.75,3.17572666
2025-12-09 11:00:00,90203.17,90331.23,90300.75,90326.63,5.08529229
2025-12-09 11:05:00,90259.18,90369.46,90326.63,90309.71,2.45029315
2025-12-09 11:10:00,90238.86,90312.2,90309.7,90257.93,4.43743971
2025-12-09 11:15:00,90142.93,90257.93,90257.93,90162.09,4.8671654
2025-12-09 11:20:00,90154.32,90297.99,90154.32,90241.93,3.3754917
2025-12-09 11:25:00,90229.32,90296.09,90241.93,90285.95,1.73883989
2025-12-09 11:30:00,90236.05,90299.99,90285.95,90255.99,4.35919945
2025-12-09 11:35:00,90213.51,90304.21,90255.99,90225.27,8.48057265
2025-12-09 11:40:00,90217.99,90291.25,90225.26,90288.04,8.98498673
2025-12-09 11:45:00,90263.57,90380.69,90288.04,90306.01,18.07939045
2025-12-09 11:50:00,90284.0,90377.19,90315.17,90348.77,4.7965936
2025-12-09 11:55:00,90330.55,90418.47,90348.77,90397.72,4.76514382
2025-12-09 12:00:00,90345.38,90474.69,90396.14,90459.99,3.48628502
2025-12-09 12:05:00,90335.25,90466.62,90452.78,90404.0,4.596579
2025-12-09 12:10:00,90326.0,90426.63,90404.0,90355.99,6.31622722
2025-12-09 12:15:00,90355.98,90599.82,90355.98,90587.05,21.83670057
2025-12-09 12:20:00,90550.25,90698.56,90584.2,90620.01,22.00658111
2025-12-09 12:25:00,90536.0,90685.13,90620.01,90567.8,11.36960822
2025-12-09 12:30:00,90501.0,90648.0,90566.0,90631.96,6.94221298
2025-12-09 12:35:00,90568.09,90662.0,90636.2,90613.33,10.66471536
2025-12-09 12:40:00,90587.67,90645.99,90613.32,90635.89,3.95590432
2025-12-09 12:45:00,90606.18,90658.61,90635.89,90654.24,4.23359267
2025-12-09 12:50:00,90604.3,90673.19,90654.0,90646.06,5.0438123
2025-12-09 12:55:00,90580.0,90662.02,90646.05,90587.92,8.10263246
2025-12-09 13:00:00,90501.22,90633.57,90587.91,90503.38,15.85261948
2025-12-09 13:05:00,90478.0,90569.44,90508.73,90499.05,18.21363763
2025-12-09 13:10:00,90498.13,90549.99,90499.05,90504.8,7.41696732
2025-12-09 13:15:00,90496.0,90625.08,90504.8,90593.69,21.9615566
2025-12-09 13:20:00,90548.91,90650.0,90593.69,90649.04,11.33824576
2025-12-09 13:25:00,90649.03,90750.0,90649.04,90705.12,21.56842085
2025-12-09 13:30:00,90634.78,90849.08,90705.11,90644.06,41.78015058
2025-12-09 13:35:00,90453.51,90644.05,90644.05,90496.73,21.6520171
2025-12-09 13:40:00,90207.17,90496.73,90496.73,90210.24,20.66710801
2025-12-09 13:45:00,90162.55,90339.03,90210.23,90281.88,24.25500393
2025-12-09 13:50:00,90209.77,90382.43,90281.89,90367.81,9.48188512
2025-12-09 13:55:00,90348.58,90440.76,90367.8,90435.48,15.33313746
2025-12-09 14:00:00,90404.07,90634.76,90435.49,90448.74,13.86430017
2025-12-09 14:05:00,90439.99,90529.83,90448.73,90447.66,6.28978135
2025-12-09 14:10:00,90346.36,90472.0,90447.66,90410.86,14.55123669
2025-12-09 14:15:00,90248.41,90424.87,90410.86,90316.27,20.99759662
2025-12-09 14:20:00,90224.24,90445.61,90324.72,90246.37,7.72776394
2025-12-09 14:25:00,90122.0,90285.19,90246.37,90270.62,16.35152108
2025-12-09 14:30:00,90007.13,90452.67,90266.07,90278.0,46.48982034
2025-12-09 14:35:00,90230.37,90587.99,90274.98,90342.0,58.97810909
2025-12-09 14:40:00,90089.8,90387.71,90342.0,90089.8,32.25347093
2025-12-09 14:45:00,90036.17,90254.0,90093.97,90148.23,47.9960786
2025-12-09 14:50:00,90102.11,90327.99,90148.24,90308.88,21.16942293
2025-12-09 14:55:00,90200.0,90370.9,90308.88,90363.79,17.53346675
2025-12-09 15:00:00,90281.8,91258.0,90364.0,90897.02,156.96835686
2025-12-09 15:05:00,90548.91,91145.6,90897.02,90663.43,41.04500545
2025-12-09 15:10:00,90515.52,90848.92,90663.43,90610.92,52.44059531
2025-12-09 15:15:00,90510.75,90948.98,90610.02,90882.89,48.32053757
2025-12-09 15:20:00,90700.0,90993.57,90882.89,90760.49,29.32753526
2025-12-09 15:25:00,90720.63,91300.0,90760.48,91162.01,72.60820085
2025-12-09 15:30:00,90999.98,91244.0,91162.02,91097.46,35.26419894
2025-12-09 15:35:00,91040.23,91630.57,91092.69,91607.99,111.5823342
2025-12-09 15:40:00,91531.98,92104.0,91602.36,92061.91,124.82827139
2025-12-09 15:45:00,91848.0,92169.69,92065.43,91966.0,102.8080638
2025-12-09 15:50:00,91964.1,92852.04,91967.42,92824.43,227.15154232
2025-12-09 15:55:00,92608.43,92888.88,92824.44,92722.04,70.03794575
2025-12-09 16:00:00,92688.13,93279.05,92709.99,93066.03,154.28357256
2025-12-09 16:05:00,93002.71,93222.99,93066.03,93089.99,82.47191043
2025-12-09 16:10:00,93066.36,93563.25,93089.99,93456.13,104.06012581
2025-12-09 16:15:00,93279.99,93726.62,93450.02,93363.99,139.10533833
2025-12-09 16:20:00,93352.03,93568.01,93356.07,93498.01,95.6226671
2025-12-09 16:25:00,93356.97,93646.8,93502.0,93378.56,130.58263702
2025-12-09 16:30:00,93383.99,93840.99,93383.99,93820.93,134.35116404
2025-12-09 16:35:00,93745.76,93992.0,93820.93,93840.0,130.38159309
2025-12-09 16:40:00,93832.02,94297.34,93832.03,94241.98,298.78563562
2025-12-09 16:45:00,94017.22,94399.0,94241.98,94367.31,206.25855719
2025-12-09 16:50:00,94304.61,94499.0,94369.13,94353.99,145.7097179
2025-12-09 16:55:00,94164.64,94388.0,94358.61,94204.69,90.99357543
2025-12-09 17:00:00,94204.7,94500.0,94204.7,94490.0,142.1898075
2025-12-09 17:05:00,94383.0,94640.66,94490.0,94479.38,153.5434761
2025-12-09 17:10:00,94231.36,94482.36,94479.39,94242.0,95.42650465
2025-12-09 17:15:00,93801.44,94302.61,94243.99,93858.0,203.78975334
2025-12-09 17:20:00,93646.2,94086.25,93858.0,93670.01,200.11789357
2025-12-09 17:25:00,93630.31,93923.98,93670.02,93769.98,161.91826625
2025-12-09 17:30:00,93547.19,93958.24,93773.42,93576.0,160.47053379
2025-12-09 17:35:00,93577.86,93821.74,93577.86,93718.0,56.49922885
2025-12-09 17:40:00,93673.27,93909.97,93713.93,93804.01,68.46354335
2025-12-09 17:45:00,93758.15,94035.45,93804.01,93962.02,120.51148039
2025-12-09 17:50:00,93872.0,94060.06,93962.02,94016.03,76.9671569
2025-12-09 17:55:00,93822.0,94025.21,94016.03,93935.61,65.26258603
2025-12-09 18:00:00,93906.0,94077.13,93940.38,93922.18,88.2005702
2025-12-09 18:05:00,93674.0,93989.4,93922.17,93723.72,82.69147056
2025-12-09 18:10:00,93718.04,94049.95,93723.73,93989.54,69.85471835
2025-12-09 18:15:00,93913.02,94161.99,93989.53,94161.99,65.40606733
2025-12-09 18:20:00,94009.61,94199.81,94166.0,94080.54,71.94155465
2025-12-09 18:25:00,94026.0,94206.33,94080.54,94139.98,94.52198733
2025-12-09 18:30:00,93965.8,94196.59,94139.98,94008.03,102.76263089
2025-12-09 18:35:00,93900.51,94028.76,94008.03,93972.61,35.10429788
2025-12-09 18:40:00,93900.0,94016.01,93965.66,93916.82,24.20818489
2025-12-09 18:45:00,93775.0,93988.08,93916.83,93816.53,56.36426405
2025-12-09 18:50:00,93722.01,94035.76,93826.0,93989.98,38.75067879
2025-12-09 18:55:00,93912.0,94020.75,93989.97,93949.98,42.62294774
2025-12-09 19:00:00,93740.0,94004.0,93946.02,93783.9,36.71441416
2025-12-09 19:05:00,93759.93,93946.03,93780.52,93872.06,31.96479413
2025-12-09 19:10:00,93826.02,94000.0,93870.76,93955.99,36.88125907
2025-12-09 19:15:00,93849.77,94102.55,93953.2,94005.8,47.12835871
2025-12-09 19:20:00,93914.02,94057.47,94005.99,93958.0,33.3292267
2025-12-09 19:25:00,93908.01,94050.0,93958.01,94005.92,36.39263108
2025-12-09 19:30:00,94016.3,94250.0,94016.3,94067.62,72.81666935
2025-12-09 19:35:00,93911.76,94069.16,94069.16,93942.08,34.2015909
2025-12-09 19:40:00,93673.26,93997.59,93946.01,93762.25,52.99798914
2025-12-09 19:45:00,93726.0,93911.75,93763.89,93840.08,20.62523823
2025-12-09 19:50:00,93840.08,93980.0,93840.08,93919.87,38.06106182
2025-12-09 19:55:00,93806.29,93921.13,93919.87,93821.52,21.93154091
2025-12-09 20:00:00,93611.57,93821.98,93821.98,93630.15,24.61464104
2025-12-09 20:05:00,93576.43,93781.1,93635.1,93709.97,43.11657598
2025-12-09 20:10:00,93668.49,93867.69,93706.02,93720.96,27.42200697
2025-12-09 20:15:00,93252.0,93731.69,93725.72,93339.36,67.71725444
2025-12-09 20:20:00,92935.35,93403.48,93339.35,92943.53,72.35634203
2025-12-09 20:25:00,92775.02,93193.98,92943.53,93086.54,84.67829485
2025-12-09 20:30:00,92823.54,93171.25,93086.55,92853.29,67.46824985
2025-12-09 20:35:00,92853.3,93286.24,92861.97,93121.97,23.48361661
2025-12-09 20:40:00,92955.68,93187.62,93121.97,93034.07,34.92877747
2025-12-09 20:45:00,92976.85,93171.12,93034.08,93134.6,21.47054764
2025-12-09 20:50:00,93041.24,93263.04,93126.45,93082.55,26.316763
2025-12-09 20:55:00,92993.42,93177.17,93086.55,93136.46,41.77579741
2025-12-09 21:00:00,93062.71,93199.93,93133.76,93176.01,20.95768564
2025-12-09 21:05:00,93046.01,93260.0,93176.03,93052.7,42.62975673
2025-12-09 21:10:00,93005.47,93221.24,93052.69,93016.01,63.76711643
2025-12-09 21:15:00,92992.2,93129.48,93012.44,93007.93,27.49291694
2025-12-09 21:20:00,92983.16,93189.64,93007.93,93189.64,28.71806916
2025-12-09 21:25:00,93114.0,93205.08,93189.63,93120.39,18.63563658
2025-12-09 21:30:00,92937.77,93172.41,93124.91,92964.21,30.9359099
2025-12-09 21:35:00,92814.66,92981.19,92964.2,92957.75,32.38996735
2025-12-09 21:40:00,92657.3,93010.22,92957.75,92696.0,38.9266164
2025-12-09 21:45:00,92432.67,92794.2,92694.0,92603.29,51.60557488
2025-12-09 21:50:00,92293.03,92628.0,92603.97,92293.03,35.20990798
2025-12-09 21:55:00,92259.09,92767.91,92301.5,92647.32,74.14213555
2025-12-09 22:00:00,92615.78,92924.37,92662.0,92684.05,36.50564651
2025-12-09 22:05:00,92684.05,92833.86,92684.05,92743.75,25.44603787
2025-12-09 22:10:00,92623.86,92924.68,92743.75,92668.24,51.6742997
2025-12-09 22:15:00,92581.32,92730.03,92668.24,92670.57,18.20644512
2025-12-09 22:20:00,92567.55,92717.45,92670.56,92589.88,28.88832955
2025-12-09 22:25:00,92509.99,92612.11,92588.45,92516.31,16.3521485
2025-12-09 22:30:00,92509.39,92744.0,92516.31,92655.82,12.85511991
2025-12-09 22:35:00,92655.82,93045.32,92655.82,92868.55,38.74746359
2025-12-09 22:40:00,92739.35,92995.05,92867.68,92948.87,17.25654342
2025-12-09 22:45:00,92919.55,93062.09,92948.87,92956.68,22.81672822
2025-12-09 22:50:00,92786.05,93012.69,92956.67,92800.34,29.99240442
2025-12-09 22:55:00,92772.14,92986.24,92790.8,92884.35,9.63222727
2025-12-09 23:00:00,92704.96,92884.35,92884.35,92728.8,20.31116216
2025-12-09 23:05:00,92633.4,92742.16,92731.98,92643.93,30.32980847
2025-12-09 23:10:00,92551.86,92748.99,92643.93,92600.92,30.09276119
2025-12-09 23:15:00,92557.36,92814.02,92600.92,92798.38,26.25668829
2025-12-09 23:20:00,92771.74,92838.58,92799.98,92796.03,12.27853238
2025-12-09 23:25:00,92790.0,92898.47,92796.02,92878.04,14.32233003
2025-12-09 23:30:00,92811.01,92913.74,92878.03,92883.53,15.1873959
2025-12-09 23:35:00,92869.47,93000.52,92883.53,92956.03,13.25822353
2025-12-09 23:40:00,92931.54,92992.0,92956.48,92971.41,8.55727731
2025-12-09 23:45:00,92842.82,92967.99,92967.99,92842.82,8.83836401
2025-12-09 23:50:00,92719.27,92843.74,92843.38,92734.72,30.7985802
2025-12-09 23:55:00,92676.33,92729.64,92729.64,92690.0,11.9028037
2025-12-10 00:00:00,92647.55,92742.96,92690.0,92670.01,23.47722804
2025-12-10 00:05:00,92642.95,92721.79,92670.0,92721.79,10.69645183
2025-12-10 00:10:00,92698.48,92809.0,92721.78,92714.5,15.07779528
2025-12-10 00:15:00,92294.0,92714.49,92714.49,92416.04,50.36170139
2025-12-10 00:20:00,92305.65,92610.04,92416.0,92507.89,27.07850198
2025-12-10 00:25:00,92399.68,92569.99,92506.57,92546.15,18.40122655
2025-12-10 00:30:00,92461.69,92588.88,92547.68,92480.01,8.25289563
2025-12-10 00:35:00,92429.51,92588.88,92481.69,92532.51,12.96281575
2025-12-10 00:40:00,92433.97,92532.5,92532.5,92497.38,21.7357525
2025-12-10 00:45:00,92079.94,92540.0,92497.37,92198.0,74.34768434
2025-12-10 00:50:00,92175.48,92318.57,92201.98,92318.57,11.329735
2025-12-10 00:55:00,92136.5,92314.2,92314.2,92138.0,17.13062686
2025-12-10 01:00:00,92104.01,92300.92,92142.02,92296.28,14.63915759
2025-12-10 01:05:00,92166.0,92310.99,92296.73,92182.0,13.9067106
2025-12-10 01:10:00,92175.48,92301.27,92182.0,92256.08,13.14206124
2025-12-10 01:15:00,92189.79,92427.69,92256.08,92404.47,23.96098437
2025-12-10 01:20:00,92241.99,92404.47,92404.47,92316.43,12.56748715
2025-12-10 01:25:00,92232.73,92316.43,92316.43,92280.44,18.83134154
2025-12-10 01:30:00,91974.0,92296.34,92280.44,92081.77,40.25621905
2025-12-10 01:35:00,92046.7,92207.27,92081.99,92176.59,6.17500656
2025-12-10 01:40:00,92165.87,92289.95,92176.59,92261.99,11.30880785
2025-12-10 01:45:00,92126.98,92283.83,92261.98,92272.59,19.86811579
2025-12-10 01:50:00,92266.0,92348.19,92273.98,92321.56,11.34456734
2025-12-10 01:55:00,92308.17,92376.88,92321.56,92323.84,9.8401483
2025-12-10 02:00:00,92078.05,92323.83,92323.83,92110.49,15.51609421
2025-12-10 02:05:00,92032.53,92162.0,92110.49,92046.57,15.78338155
2025-12-10 02:10:00,92032.53,92253.07,92046.53,92249.86,22.87646729
2025-12-10 02:15:00,92234.01,92435.17,92249.86,92435.17,20.89624636
2025-12-10 02:20:00,92436.74,92600.59,92436.75,92541.69,35.6376836
2025-12-10 02:25:00,92415.4,92548.13,92541.69,92522.97,22.48205286
2025-12-10 02:30:00,92406.47,92543.78,92522.97,92499.99,20.78618527
2025-12-10 02:35:00,92402.03,92500.46,92500.0,92428.3,11.39144135
2025-12-10 02:40:00,92323.64,92428.29,92428.29,92408.96,12.30217
2025-12-10 02:45:00,92249.98,92408.95,92408.95,92358.46,16.70627568
2025-12-10 02:50:00,92277.79,92371.05,92358.46,92337.29,14.86575454
2025-12-10 02:55:00,92306.97,92572.64,92335.14,92520.01,31.05415641
2025-12-10 03:00:00,92442.01,92585.69,92520.01,92473.71,38.81375812
2025-12-10 03:05:00,92394.15,92482.94,92474.71,92433.05,10.08779794
2025-12-10 03:10:00,92429.86,92495.07,92433.06,92480.76,14.57539853
2025-12-10 03:15:00,92381.4,92483.2,92483.19,92381.41,12.47935325
2025-12-10 03:20:00,92344.39,92411.81,92381.41,92382.14,13.16376574
2025-12-10 03:25:00,92371.2,92444.76,92382.14,92429.73,4.96238759
2025-12-10 03:30:00,92388.01,92466.39,92426.0,92417.83,6.45928412
2025-12-10 03:35:00,92403.81,92517.81,92418.07,92474.02,15.20221576
2025-12-10 03:40:00,92437.92,92526.0,92480.01,92443.34,18.48448689
2025-12-10 03:45:00,92404.45,92543.92,92443.34,92528.96,13.86803393
2025-12-10 03:50:00,92413.98,92532.04,92532.04,92431.82,12.35253685
2025-12-10 03:55:00,92407.1,92473.51,92431.35,92423.53,7.05078211
2025-12-10 04:00:00,92400.0,92466.04,92423.52,92460.46,9.48681727
2025-12-10 04:05:00,92407.3,92516.49,92460.47,92475.98,7.20678259
2025-12-10 04:10:00,92446.27,92542.77,92475.98,92505.98,6.61126029
2025-12-10 04:15:00,92500.01,92687.43,92505.98,92607.98,20.86619641
2025-12-10 04:20:00,92419.4,92607.98,92607.98,92534.0,14.45980064
2025-12-10 04:25:00,92430.0,92538.0,92534.0,92455.49,6.87824341
2025-12-10 04:30:00,92405.95,92496.18,92455.49,92481.02,3.17699274
2025-12-10 04:35:00,92452.9,92657.25,92481.05,92657.25,6.13828012
2025-12-10 04:40:00,92554.0,92661.96,92658.02,92582.05,5.67976963
2025-12-10 04:45:00,92500.0,92623.67,92582.05,92512.0,4.73291518
2025-12-10 04:50:00,92487.83,92548.0,92511.99,92531.93,13.77528404
2025-12-10 04:55:00,92528.65,92644.81,92531.92,92568.27,11.68060336
2025-12-10 05:00:00,92547.84,92645.92,92568.27,92622.0,24.22842704
2025-12-10 05:05:00,92568.22,92656.06,92622.0,92590.48,12.88884553
2025-12-10 05:10:00,92533.24,92666.44,92590.48,92652.39,2.83620976
2025-12-10 05:15:00,92643.99,92756.12,92647.96,92738.01,27.69795716
2025-12-10 05:20:00,92580.0,92738.01,92738.01,92647.72,17.21486487
2025-12-10 05:25:00,92585.7,92668.0,92647.71,92598.04,10.59271815
2025-12-10 05:30:00,92534.73,92623.58,92598.04,92584.21,20.4461758
2025-12-10 05:35:00,92578.41,92638.16,92584.22,92629.1,5.55006766
2025-12-10 05:40:00,92600.07,92675.18,92629.1,92635.88,4.91355333
2025-12-10 05:45:00,92617.21,92666.6,92635.88,92633.24,9.65828801
2025-12-10 05:50:00,92551.99,92633.23,92633.23,92608.04,8.22586642
2025-12-10 05:55:00,92559.99,92636.32,92608.04,92562.31,8.17892885
2025-12-10 06:00:00,92413.99,92615.98,92564.6,92439.96,23.89322887
2025-12-10 06:05:00,92439.95,92571.39,92439.95,92508.14,6.7999187
2025-12-10 06:10:00,92492.02,92632.01,92508.14,92594.58,8.98935001
2025-12-10 06:15:00,92547.55,92609.55,92594.58,92555.55,4.8718343
2025-12-10 06:20:00,92530.06,92589.43,92555.54,92547.56,5.18176359
2025-12-10 06:25:00,92533.24,92571.08,92547.57,92563.81,3.77806355
2025-12-10 06:30:00,92549.19,92682.23,92563.8,92608.25,12.8465636
2025-12-10 06:35:00,92582.0,92641.35,92608.22,92596.63,6.21582773
2025-12-10 06:40:00,92571.4,92725.44,92597.37,92710.0,10.18566079
2025-12-10 06:45:00,92606.0,92710.01,92710.0,92682.77,26.34841685
2025-12-10 06:50:00,92650.33,92709.69,92683.22,92702.8,8.52612427
2025-12-10 06:55:00,92688.01,92784.42,92702.79,92705.8,16.0231293
2025-12-10 07:00:00,92625.02,92729.87,92705.9,92710.01,6.33286647
2025-12-10 07:05:00,92552.32,92722.53,92710.01,92604.31,9.30053142
2025-12-10 07:10:00,92585.71,92628.02,92604.32,92612.58,4.83950111
2025-12-10 07:15:00,92500.0,92618.02,92612.59,92527.54,5.71607219
2025-12-10 07:20:00,92504.61,92576.16,92527.54,92576.16,2.51118012
2025-12-10 07:25:00,92548.25,92601.59,92576.15,92601.59,5.65088502
2025-12-10 07:30:00,92530.0,92614.24,92601.58,92614.23,8.64418639
2025-12-10 07:35:00,92602.04,92681.1,92614.24,92670.31,8.20293641
2025-12-10 07:40:00,92649.1,92738.34,92670.31,92668.45,8.88714039
2025-12-10 07:45:00,92608.0,92718.33,92666.79,92709.73,8.79981918
2025-12-10 07:50:00,92683.0,92739.97,92714.02,92683.0,4.63497053
2025-12-10 07:55:00,92674.02,92814.37,92683.01,92812.44,8.15838526
2025-12-10 08:00:00,92676.33,92810.01,92804.01,92724.65,5.14133605
2025-12-10 08:05:00,92681.11,92776.5,92724.64,92762.19,9.87965886
2025-12-10 08:10:00,92642.02,92762.02,92762.02,92697.91,6.70211194
2025-12-10 08:15:00,92664.45,92719.26,92697.91,92691.02,12.40923485
2025-12-10 08:20:00,92660.64,92767.49,92691.03,92738.01,12.97412437
2025-12-10 08:25:00,92684.02,92749.16,92738.01,92684.02,24.06814775
2025-12-10 08:30:00,92552.53,92761.33,92684.02,92552.53,13.28643616
2025-12-10 08:35:00,92562.71,92684.99,92562.71,92680.59,27.27503587
2025-12-10 08:40:00,92610.86,92687.18,92680.58,92610.88,8.04088064
2025-12-10 08:45:00,92585.2,92680.74,92610.88,92632.98,5.36833024
2025-12-10 08:50:00,92592.04,92681.28,92632.89,92621.34,11.37266151
2025-12-10 08:55:00,92607.85,92676.91,92621.33,92607.85,8.02298116
2025-12-10 09:00:00,92570.0,92657.44,92607.84,92627.21,15.29813898
2025-12-10 09:05:00,92603.51,92685.34,92626.2,92626.2,10.00484232
2025-12-10 09:10:00,92603.25,92676.78,92626.2,92609.17,5.59629524
2025-12-10 09:15:00,92510.01,92626.2,92609.17,92552.75,15.34513982
2025-12-10 09:20:00,92442.63,92606.94,92552.76,92475.01,18.02035341
2025-12-10 09:25:00,92475.01,92539.19,92475.01,92503.42,8.76938331
2025-12-10 09:30:00,92488.01,92589.48,92488.01,92543.57,10.72946831
2025-12-10 09:35:00,92536.46,92605.99,92543.58,92571.53,7.61712127
2025-12-10 09:40:00,92565.97,92615.73,92571.53,92615.73,3.2489715
2025-12-10 09:45:00,92603.96,92938.3,92616.52,92825.34,33.40514677
2025-12-10 09:50:00,92770.54,92919.97,92823.57,92919.97,19.83416399
2025-12-10 09:55:00,92858.02,92956.67,92918.66,92930.28,28.84489485
