symbol,time,signal_price,roc,roc_score,vol_ratio,atr_fast_pct,close_1h,ema50_1h,trend_ok,fwd_15m,fwd_30m,fwd_1h,fwd_2h,fwd_4h,mfe_15m,mfe_30m,mfe_1h,mfe_2h,mfe_4h
LINK-USD,2025-12-04 08:45:00,14.585,0.005960023561884482,1.0513539762117043,2.567132119152501,0.005668902859301452,14.542,13.953541479911955,True,-0.003359616043880786,0.0015769626328419393,0.009050394240658188,-0.0030853616729517794,-0.010627356873500249,0.0,0.0030167980802193145,0.00953033938978398,0.014466918066506582,0.014466918066506582
AVAX-USD,2025-12-05 03:30:00,14.48,0.003264614649527558,1.0222841024732965,2.6244905642056513,0.0031934514501685057,14.5,14.367912375460723,True,-0.0013812154696132301,-0.0013812154696132301,-0.002762430939226583,-0.007596685082873011,-0.0041436464088398135,0.0006906077348066151,0.0006906077348066151,0.0006906077348066151,0.0006906077348066151,0.0006906077348066151
BTC-USD,2025-12-05 08:00:00,92287.6,0.002556342110699797,1.0738283532080464,3.797355797648984,0.0023805872726891247,92287.6,92217.28469450344,True,-0.001772610838292588,-0.0021556525470377637,-0.0018383834881392893,-0.012283123626576069,-0.009925818853237041,-1.7337107043696234e-05,-1.7337107043696234e-05,-1.7337107043696234e-05,-1.7337107043696234e-05,-1.7337107043696234e-05
LINK-USD,2025-12-06 15:30:00,13.846,0.007248388039203503,1.3772331227721022,2.1542396409066233,0.0052630073437486815,13.851,13.836321712124917,True,0.0020222446916077184,-0.0020944677163079527,0.006716741297125521,0.010111223458038464,0.0041167124079156715,0.003827820309114477,0.003827820309114477,0.007005633395926587,0.01206124512494582,0.01690018777986422
XRP-USD,2025-12-07 04:00:00,2.0692,0.010006591819172066,3.212635366123077,2.220335046163064,0.003114761147402718,2.0692,2.053450670878493,True,-0.0010632128358784834,-0.004059539918809184,-0.007587473419679019,-0.00981055480378879,-0.018461241059346507,0.0024163928088149498,0.0024163928088149498,0.0024163928088149498,0.0024163928088149498,0.0024163928088149498
XRP-USD,2025-12-07 16:45:00,2.0469,0.008947683406932451,1.4671528063868633,2.334050498128425,0.006098671772961254,2.0527,2.0466195671724337,True,0.005911378181640638,0.006790756754115992,0.019590600420147663,0.025501978601788083,0.021642483755923703,0.005911378181640638,0.006790756754115992,0.02437832820362502,0.03151106551370376,0.03151106551370376
BTC-USD,2025-12-07 17:30:00,90738.0,0.015981759642475696,3.4858234271464066,2.6896210974998076,0.0045847874903861136,89889.95,89773.10275428966,True,0.0014547378165707862,0.0024668826731909068,0.009456016222530847,0.005953294099495275,0.0015208622627785491,0.006105490533183451,0.006105490533183451,0.010599638519693994,0.01148350195067122,0.01148350195067122
ADA-USD,2025-12-07 17:30:00,0.4256,0.029799769863272152,3.6422278754662605,2.0910529322817495,0.008181742296796114,0.4254,0.41892260722442626,True,0.006813909774436123,0.012687969924812068,0.019971804511278213,0.012218045112782044,0.0049342105263158985,0.014802631578947435,0.014802631578947435,0.022556390977443604,0.022556390977443604,0.022556390977443604
SOL-USD,2025-12-08 04:45:00,134.86,0.008405228757330619,1.496918414570194,2.121586163161561,0.005615021283403738,134.33,133.50858004267278,True,0.0013347174847988905,0.00044490582826615634,0.002521133026842466,0.0033367937119975427,0.010084532107370496,0.001853774284443126,0.001853774284443126,0.004152454397152408,0.004152454397152408,0.010826041821147703
AVAX-USD,2025-12-08 04:45:00,13.64,0.005203451069699255,1.0182449953127923,3.537459862874268,0.005110215217017411,13.55,13.514317723294683,True,0.0007331378299120078,-0.0029325513196481615,0.0014662756598240157,0.004398826979472047,0.0065982404692082,0.0007331378299120078,0.0007331378299120078,0.004398826979472047,0.005865102639296193,0.0065982404692082
DOGE-USD,2025-12-08 06:30:00,0.14183,0.008076182042933255,1.9974705361336484,2.656106501033145,0.004043204591425767,0.14142,0.14036579056546392,True,0.0008460833392087796,-0.0005640555594727808,0.0031023055770993155,0.005358527814989656,0.012902770922935895,0.0012691250088132675,0.0025382500176267305,0.0033138264119015595,0.005711062539659997,0.021011069590354526
DOT-USD,2025-12-08 07:30:00,2.144,0.007907780317857908,1.7347157258952663,2.0844788513289974,0.004558545356921115,2.141,2.1315861171547854,True,-0.002332089552238963,-0.003264925373134383,0.0018656716417910463,0.008861940298507315,-0.0037313432835820925,0.0013992537313431293,0.0013992537313431293,0.0037313432835820925,0.01585820895522379,0.01585820895522379
BTC-USD,2025-12-08 07:45:00,91671.96,0.003919406046321388,1.320316667744331,2.3486336250734685,0.002968534853852463,91469.99,90286.83381605548,True,-0.0010973911761023307,-0.0008084260443433366,0.0017261548678569835,0.0037092039921476404,0.0028143829367235085,-2.1598752770317962e-05,-2.1598752770317962e-05,0.0019685408711670595,0.006763245816932462,0.006763245816932462
ADA-USD,2025-12-08 07:45:00,0.4298,0.008468941146102645,1.6954826391634141,2.274657963906854,0.004995003163395051,0.4276,0.42123289019975346,True,-0.0009306654257794589,0.0004653327128896649,0.007445323406235413,0.013029315960912037,0.0018613308515587888,-0.00023266635644483244,0.0004653327128896649,0.007445323406235413,0.021405304792926908,0.021405304792926908
ETH-USD,2025-12-08 09:15:00,3165.75,0.005247776043595358,1.1503074630498646,4.170714488347359,0.004562063806559753,3144.32,3077.9785454141597,True,-0.0020216378425333935,-0.0019900497512438386,-0.002375424464976698,-0.001569928137092253,-0.0065734817973623775,5.369975519231549e-05,0.0004043275685067362,0.0004043275685067362,0.0004043275685067362,0.0004043275685067362
SOL-USD,2025-12-08 09:15:00,138.13,0.011477531640979553,2.233337051331662,2.320519585675588,0.005139184716492253,136.72,133.9135482640093,True,0.00036197784695584864,-0.0008687468326938721,0.002533844928690323,0.005574458843118875,0.00021718670817346802,0.0013755158184318955,0.002244262651125768,0.004705712010425004,0.008904655035111984,0.008904655035111984
XRP-USD,2025-12-08 09:15:00,2.1105,0.008501993717233328,1.8782702126748085,5.705869723096363,0.004526501916423304,2.0914,2.0592423586133157,True,-0.001516228381900067,-0.0032693674484718816,-0.0036010424070125804,-0.006301824212272016,-0.008339256100450053,0.0013740819710968504,0.0013740819710968504,0.0013740819710968504,0.0013740819710968504,0.0013740819710968504
LINK-USD,2025-12-08 09:15:00,14.204,0.00601170123934194,1.211062161705361,4.722630993857589,0.004963990643450163,14.11,13.87753174443393,True,-0.006195437904815613,-0.006195437904815613,-0.007673894677555617,-0.010842016333427197,-0.015770205575894126,7.040270346377399e-05,7.040270346377399e-05,7.040270346377399e-05,7.040270346377399e-05,7.040270346377399e-05
AVAX-USD,2025-12-08 09:15:00,13.84,0.005521129576720486,1.3605609368092255,3.469526355943163,0.004057980372175455,13.75,13.54714045938852,True,-0.0007225433526011406,-0.002167630057803422,-0.0028901734104045626,-0.0014450867052022813,-0.005057803468208113,0.0007225433526011406,0.0007225433526011406,0.0007225433526011406,0.0007225433526011406,0.0007225433526011406
ADA-USD,2025-12-08 14:45:00,0.4391,0.01130762767858167,1.884998445845587,3.376335753272176,0.005998746419925672,0.4343,0.424071264361524,True,-0.008881803689364642,-0.011842404919152772,-0.01662491459804139,-0.0015941698929628294,-0.008881803689364642,0.001821908449100485,0.001821908449100485,0.001821908449100485,0.001821908449100485,0.00501024823502627
DOGE-USD,2025-12-08 14:45:00,0.14448,0.005778276182584625,1.2893596828800198,4.825671961712525,0.004481508348142074,0.14368,0.1411293229753234,True,-0.007890365448504999,-0.010243632336655656,-0.017026578073089632,-0.00740586932447389,-0.012735326688815118,0.0036683277962347915,0.0036683277962347915,0.0036683277962347915,0.0036683277962347915,0.0036683277962347915
DOT-USD,2025-12-08 14:45:00,2.161,0.00806404524880697,1.6376455159689152,2.4502412771180975,0.004924170200555196,2.135,2.1339859602377023,True,-0.007403979639055999,-0.01249421564090705,-0.018972697825080945,-0.006478482184174102,-0.007866728366496947,0.0037019898195279994,0.0037019898195279994,0.0037019898195279994,0.0037019898195279994,0.0037019898195279994
AVAX-USD,2025-12-09 04:00:00,13.73,0.0047381581034509285,1.1647595084234765,2.330525027093958,0.004067928245431637,13.73,13.60677560615388,True,0.000728332119446452,0.001456664238892904,-0.0050983248361252936,-0.01092498179169704,0.0,0.001456664238892904,0.002913328477785808,0.002913328477785808,0.002913328477785808,0.002913328477785808
ADA-USD,2025-12-09 12:00:00,0.4379,0.01605325762607531,2.46978580714821,5.874037322918766,0.006499858238561806,0.4379,0.42811391112302677,True,0.0029687143183374466,0.014615208951815395,0.02283626398721171,0.02877369262388673,0.06645352820278605,0.009134505594884684,0.023292989266955895,0.023292989266955895,0.03973509933774828,0.07284768211920525
XRP-USD,2025-12-09 12:30:00,2.0821,0.005699901908732194,1.746809635185667,3.311741435245859,0.003263035532848063,2.0691,2.0664426174075916,True,0.0014888814177992798,0.001008597089476966,-0.0009605686566448411,-0.01335190432736182,0.02723212141587808,0.0020652226117860565,0.0020652226117860565,0.0020652226117860565,0.0020652226117860565,0.03496469910186829
BTC-USD,2025-12-09 13:30:00,90705.12,0.0037789691132051615,1.7175566257644088,2.1622298037006913,0.0022002005968934555,90587.92,90473.47208261395,True,-0.005455921341595602,-0.002972709809545475,-0.00479024778314609,0.0050370916217298365,0.03378927231450662,0.0015871209916265632,0.0015871209916265632,0.0015871209916265632,0.006558394939558039,0.04338828943724465
DOGE-USD,2025-12-09 13:30:00,0.14221,0.010074482928724995,3.015412325232118,2.0453297296664323,0.0033409967998155907,0.14155,0.1413266663575958,True,-0.0059770761549819956,-0.003234652977990408,-0.004289431122987127,0.010899374164967272,0.06497433373180506,0.0014063708599958212,0.0014063708599958212,0.0014063708599958212,0.01638422051895084,0.07706912312776877
ETH-USD,2025-12-09 13:45:00,3110.6,0.005886975483343249,1.5946481525348826,2.4380020438000902,0.0036917080886998193,3137.89,3107.0115860975197,True,0.002256799331318711,0.0019449623866778698,-0.0007072590497009638,0.03288433099723525,0.0829325532051695,0.0024239696521571284,0.005947405645213143,0.005947405645213143,0.03398701215199648,0.09239375040185177
DOT-USD,2025-12-09 13:45:00,2.118,0.009552879443677227,2.4000498307135496,2.1889987852401567,0.003980283793039871,2.126,2.1250932477180853,True,0.0018885741265344683,0.0023607176581682426,-0.0028328611898015975,0.03116147308781883,0.09773371104815878,0.0023607176581682426,0.006610009442870744,0.006610009442870744,0.031633616619452395,0.12889518413597742
ADA-USD,2025-12-09 15:15:00,0.4546,0.020758579942498693,2.1285122182895284,2.5642388974132975,0.00975262428100144,0.4515,0.43059073304922674,True,0.012538495380554295,0.026616805983282005,0.04663440387153541,0.05389353277606692,0.049054113506379206,0.016937967443906698,0.027276726792784915,0.04839419269687642,0.055653321601407804,0.0646722393312802
AVAX-USD,2025-12-09 15:45:00,14.06,0.011956182941946284,1.9043894186441324,2.9071293622614256,0.00627822378390378,13.62,13.614430521518402,True,0.004978662873399735,0.02204836415362722,0.04054054054054056,0.0341394025604551,0.03840682788051203,0.008534850640113742,0.024893314366998553,0.04054054054054056,0.047652916073968696,0.047652916073968696
BTC-USD,2025-12-09 16:00:00,92722.04,0.013331550972347249,2.7159109537655772,4.479052346130666,0.0049086848572348135,92722.04,90556.14331220607,True,0.007917103635769997,0.007080517210363406,0.01599026509770502,0.013088258196217502,0.011857806407193054,0.009072384516130216,0.010834317277747576,0.0191643755896657,0.020692167687423723,0.020692167687423723
SOL-USD,2025-12-09 16:00:00,138.43,0.021454917891753012,3.039702459609137,2.5680799335830993,0.0070582296053120315,138.43,134.0185351391648,True,0.021310409593296168,0.021743841652820853,0.03770858917864624,0.03380770064292427,0.026511594307592194,0.021888319005995818,0.02564473018854282,0.044643502131041006,0.04673842375207685,0.04673842375207685
XRP-USD,2025-12-09 16:00:00,2.1155,0.008596982034270438,1.3999957630018232,3.8197696204681395,0.006140720037492887,2.1155,2.0685776005286325,True,0.01649728196643816,0.011013944693925727,0.023351453557078652,0.015977310328527665,0.008272276057669616,0.018340817773576067,0.01862443866698185,0.028125738596076526,0.029402032616402864,0.029402032616402864
DOGE-USD,2025-12-09 16:00:00,0.14628,0.02001522434336047,2.7667749597396813,5.581265141639935,0.007234135278296595,0.14628,0.14152430822462544,True,0.01989335520918783,0.02078206179928914,0.034933005195515475,0.03185671315285752,0.031651627016680305,0.021875854525567465,0.024268526114301324,0.04122231337161613,0.04710144927536237,0.04710144927536237
LINK-USD,2025-12-09 16:00:00,14.417,0.024526341060867353,2.9222253149537605,7.682088575735336,0.008393035586735872,14.417,13.821167966088627,True,0.02184920579870982,0.015953388360962783,0.02947908718873557,0.028993549282097596,0.01588402580287168,0.023999445099535277,0.026219046958451835,0.031906776721925566,0.04099327183186511,0.04099327183186511
DOT-USD,2025-12-09 16:30:00,2.331,0.05944060330810255,5.970900721971878,3.3470996038206837,0.009955048002953968,2.218,2.128319737512608,True,0.022308022308022327,0.0021450021450020993,0.003861003861003817,0.006435006435006488,-0.01758901758901756,0.025740025740025763,0.025740025740025763,0.025740025740025763,0.025740025740025763,0.025740025740025763
SOL-USD,2025-12-10 04:45:00,139.77,0.007602012886844727,1.4458269257589953,2.0632025849383346,0.005257899649955686,138.17,136.09845089768066,True,-0.005079773914287815,-0.002647206124347174,-0.006152965586320481,-0.00343421335050453,-0.007941618373041522,0.0032911211275665703,0.0032911211275665703,0.0032911211275665703,0.0032911211275665703,0.0032911211275665703
ADA-USD,2025-12-10 10:00:00,0.4733,0.01482496174300519,2.5801176335323714,2.3010831535017195,0.00574584722430222,0.4733,0.4503992678430088,True,-0.010564124234101002,-0.018804141136699808,-0.02197337840693011,-0.015846186351151505,-0.01986055356010991,0.005493344601732498,0.005493344601732498,0.005493344601732498,0.005493344601732498,0.005493344601732498
ETH-USD,2025-12-10 10:15:00,3344.03,0.003612270292851486,1.0132524061781962,4.195026849415761,0.003565025131769795,3348.32,3223.965709054909,True,-0.004970051106000946,-0.007458067062795505,-0.009626109813608147,-0.009500512854250704,-0.0062708767564885045,5.9808075884432283e-05,5.9808075884432283e-05,5.9808075884432283e-05,5.9808075884432283e-05,5.9808075884432283e-05
LINK-USD,2025-12-10 10:15:00,14.33,0.006896154410940979,1.584468885127709,2.6238508043155777,0.004352344483170552,14.309,14.096574101551703,True,-0.010188415910676957,-0.011514305652477385,-0.012770411723656653,-0.013677599441730616,-0.016468946266573668,0.00020935101186323195,0.00020935101186323195,0.00020935101186323195,0.00020935101186323195,0.00020935101186323195
DOT-USD,2025-12-10 17:45:00,2.236,0.009774623605508051,1.8235382180191035,2.540453732551848,0.00536025157516367,2.222,2.1980909863964766,True,-0.002683363148479529,0.00044722719141318865,0.004472271914132284,0.011627906976744096,-0.0004472271914133872,0.0013416815742395658,0.0017889087656529532,0.01565295169946319,0.020125223613595672,0.035778175313058866
ETH-USD,2025-12-10 18:45:00,3394.87,0.011022677073208026,1.8829871645563405,2.6775173361876097,0.005853824859079765,3370.83,3254.144413141638,True,-0.003702645462123648,0.0012165414286850775,-0.008798569606494474,0.0013049100554661272,-0.013776668915157277,0.005175455908473716,0.012000459516859331,0.012000459516859331,0.024321991711022856,0.024321991711022856
DOGE-USD,2025-12-10 18:45:00,0.14737,0.006997960675752632,1.2985987408441784,2.3358234890322613,0.005388855275805579,0.1461,0.14505523436347176,True,-0.002849969464612904,0.004071384949446899,-0.0027142566329647244,0.007599918572301078,-0.019203365678224872,0.0035285336228539914,0.013096288254054334,0.013096288254054334,0.02022121191558669,0.02022121191558669
AVAX-USD,2025-12-10 18:45:00,14.49,0.007745287891995427,1.4619718015964294,2.703446623834483,0.005297836718559007,14.36,14.176245573693848,True,-0.0013802622498274378,0.004140786749482436,-0.0006901311249137189,0.008281573498964748,-0.015873015873015903,0.0034506556245685943,0.011732229123533467,0.011732229123533467,0.022774327122153215,0.022774327122153215
SOL-USD,2025-12-10 19:15:00,138.64,0.010330679256150587,1.2758445074393407,3.9077592537091173,0.008097130328902366,137.75,136.8280741118802,True,-0.006491633006347211,-0.005337564916329925,0.02257645701096382,-0.007068667051355957,-0.009521061742642768,0.003894979803808573,0.0052654356607041135,0.023514137334102854,0.028707443739180747,0.028707443739180747
LINK-USD,2025-12-10 19:15:00,14.522,0.017906122941282722,2.093686221363664,3.734476326136036,0.008552438640791202,14.38,14.12017838617147,True,-0.009433962264150974,-0.0082633246109352,0.023068447872193847,-0.012326125877978258,-0.020520589450488916,0.0036496350364962848,0.005784327227654568,0.023206169949042815,0.024996556948078744,0.024996556948078744
BTC-USD,2025-12-10 20:15:00,94299.99,0.009792831996729659,1.5819600439611539,3.4461174339976384,0.0061903156366761745,92992.05,91913.7711879425,True,-0.007274444037586965,-0.005984624176524365,-0.0211028654403887,-0.021971476349043128,-0.023884201896521927,0.0021209970435839363,0.0021209970435839363,0.0021209970435839363,0.0021209970435839363,0.0021209970435839363
BTC-USD,2025-12-11 21:15:00,92474.74,0.013358841489493505,2.3862512073264495,2.632046372178162,0.0055982544706434,91808.02,91054.84833563787,True,0.008703349693116157,0.007836302108013376,0.005450136977946626,0.0006193042554106075,-0.007042355566503947,0.00891410995045784,0.012111631781824847,0.012111631781824847,0.012111631781824847,0.012111631781824847
SOL-USD,2025-12-11 21:15:00,137.11,0.013351973434252533,1.5147527595885426,2.4323862431604493,0.008814622287190535,136.11,134.14268704128966,True,0.0005834731237691202,0.001312814528480624,0.001750419371307568,-0.007293414047115454,-0.00598059951863483,0.005032455692509647,0.005032455692509647,0.005032455692509647,0.005032455692509647,0.005032455692509647
LINK-USD,2025-12-11 21:15:00,13.99,0.0161265416659013,1.9889002177596256,2.2850016612417945,0.008108270853359785,13.936,13.85015680873532,True,0.009935668334524613,0.013438170121515412,0.013795568263045005,0.0034310221586847777,-0.006862044317369555,0.013581129378127199,0.015939957112222944,0.015939957112222944,0.015939957112222944,0.015939957112222944
SOL-USD,2025-12-12 06:15:00,140.08,0.010336216270097995,1.946814651797816,3.0923985461889756,0.005309296527305697,138.93,135.00088040987916,True,-0.004997144488863628,-0.007352941176470596,-0.008209594517418657,-0.00792404340376937,-0.01227869788692175,-7.138777841247377e-05,-7.138777841247377e-05,-7.138777841247377e-05,-7.138777841247377e-05,-7.138777841247377e-05
AVAX-USD,2025-12-12 06:45:00,13.76,0.009384736053827385,2.0786002824770735,4.747230165221878,0.00451493061602184,13.7,13.648543243564314,True,-0.0007267441860464961,0.0007267441860464961,-0.004360465116279106,-0.0159883720930233,-0.012354651162790692,0.0007267441860464961,0.0014534883720929922,0.0014534883720929922,0.0014534883720929922,0.0014534883720929922
LINK-USD,2025-12-12 13:15:00,14.23,0.00608547332678624,1.4604819387293353,2.268790861678792,0.004166756989874719,14.183,13.949284632064014,True,-7.027406886867338e-05,0.004778636683063922,0.0023190442726633504,-0.011735769501054098,-0.0498243148278285,0.0032326071679549804,0.005973295853829871,0.008081517919887576,0.008081517919887576,0.008081517919887576
XRP-USD,2025-12-13 05:15:00,2.0398,0.008268817409069203,2.736378216503244,3.637990713644694,0.003021810859039705,2.0341,2.0248737782315853,True,-0.003333660162761123,-0.004363172860084386,-0.0033826845769192597,-0.006618295911363892,-0.0016668300813805616,0.0002451220707911182,0.0002451220707911182,0.0002451220707911182,0.0002451220707911182,0.0016178056672222073
DOGE-USD,2025-12-13 11:00:00,0.13952,0.006511225380962351,2.8522507561935453,2.2806879467889525,0.002282837638599444,0.13952,0.1389607762988158,True,-0.0015768348623853064,-0.004515481651376087,-0.004873853211009274,-0.000358371559632988,-0.002221903669724804,7.167431192647825e-05,7.167431192647825e-05,7.167431192647825e-05,0.0035837155963302785,0.0035837155963302785
DOT-USD,2025-12-13 11:00:00,2.051,0.004046300967808238,1.5338356070403736,4.104912520434048,0.002638027797265585,2.051,2.049161798857145,True,-0.00048756704046822713,-0.002437835202340486,-0.005850804485616777,-0.002437835202340486,-0.008288639687957263,0.0009751340809360212,0.0009751340809360212,0.0009751340809360212,0.0009751340809360212,0.0009751340809360212
AVAX-USD,2025-12-14 00:15:00,13.36,0.003098637034149394,1.0687158484831512,6.184846873406858,0.0028994021549763192,13.38,13.379603891220118,True,0.0,0.0,0.0022455089820360135,-0.0014970059880239203,-0.0029940119760478406,0.0014970059880240532,0.0014970059880240532,0.0022455089820360135,0.0029940119760479733,0.0029940119760479733
AVAX-USD,2025-12-15 07:00:00,13.32,0.008869419538733598,2.0519181813232743,2.11202012531393,0.004322501559498704,13.32,13.17907442410642,True,-0.010510510510510553,-0.009759759759759819,-0.009759759759759819,-0.009009009009009084,-0.0022522522522523377,0.0,0.0,0.0,0.0,0.002252252252252204
ETH-USD,2025-12-15 09:45:00,3146.84,0.0050191269789241905,1.5292764363376334,2.60162301216324,0.0032820272775170574,3140.07,3114.6076316577114,True,0.002243520484041116,0.003670348667234345,0.003136479770182116,0.00010168931372415151,-0.003228635710744845,0.004620508192345325,0.004620508192345325,0.009901996923898213,0.009901996923898213,0.009901996923898213
AVAX-USD,2025-12-15 10:30:00,13.3,0.0037769164691050785,1.012870397346361,3.9188240543437614,0.003728923738911015,13.23,13.182255444148153,True,-0.001503759398496342,-0.0007518796992482378,-0.001503759398496342,-0.009022556390977519,-0.01127819548872183,0.003759398496240521,0.003759398496240521,0.003759398496240521,0.003759398496240521,0.003759398496240521
DOGE-USD,2025-12-15 10:45:00,0.13702,0.004597780220371659,1.2329283111623595,3.6293757667397837,0.0037291545491700494,0.13712,0.13696589359862327,True,0.0003649102320828674,-0.00021894613924976095,-0.003722084367245734,-0.0008028025105823893,-0.003941030506495495,0.0005108743249159738,0.0013136768354983632,0.0013136768354983632,0.0013136768354983632,0.003430156181579318
SOL-USD,2025-12-15 14:15:00,133.81,0.0048223833238100556,1.0351030349338683,3.593607103821323,0.004658843768261343,132.67,132.17503411193258,True,-0.006576489051640351,-0.00866900829534412,-0.03295717808833418,-0.053882370525371856,-0.06471863089455195,0.012106718481428925,0.012106718481428925,0.012106718481428925,0.012106718481428925,0.012106718481428925
BTC-USD,2025-12-17 14:00:00,87598.0,0.005845132523520185,1.781019317652252,2.680921047942674,0.0032819029336668094,87598.0,87349.86995405,True,-0.0003879083997351073,0.0011533368341742828,0.023516518641978127,-0.004574419507294761,-0.01375042809196551,0.0015338249731729101,0.0033427703828855337,0.023668576908148668,0.03126053106235303,0.03126053106235303
SOL-USD,2025-12-17 14:00:00,129.17,0.009433754902204486,2.1751399055363807,2.8386131804894,0.00433707959575049,129.17,128.35595299391497,True,-0.00015483471394272519,-0.0013935124254856267,0.026321901370287264,-0.01904466981497247,-0.047534257180459755,0.003096694278857364,0.0046450414182861565,0.026321901370287264,0.03716033134628793,0.03716033134628793
ETH-USD,2025-12-17 15:00:00,2994.39,0.009825984732782164,1.5316820695648539,7.988529925642428,0.006415159469467248,2994.39,2968.028822080101,True,0.00866620580485517,0.006174880359605875,-0.03045027534823448,-0.0438085887275872,-0.06072021346584771,0.011554941073140075,0.011554941073140075,0.011554941073140075,0.011554941073140075,0.011554941073140075
XRP-USD,2025-12-17 15:00:00,1.9629,0.012403219076715256,2.085550322521348,6.286826747521231,0.005947216397885933,1.9629,1.9273325217764357,True,0.009985225941209352,0.0035152070915481716,-0.026746140913953838,-0.03306332467267827,-0.05354322685822008,0.01090223648683064,0.012124917214325652,0.012124917214325652,0.012124917214325652,0.012124917214325652
ADA-USD,2025-12-17 15:00:00,0.3951,0.016653939589971814,2.2376267797683287,5.073936222903814,0.007442679780448493,0.3951,0.386700061132107,True,0.009617818273854644,0.0012655024044545696,-0.033915464439382495,-0.0496076942546191,-0.07112123513034678,0.012401923563654809,0.013920526449000265,0.013920526449000265,0.013920526449000265,0.013920526449000265
DOGE-USD,2025-12-17 15:00:00,0.13446,0.016224272189898248,2.5520567568217536,6.106648645140339,0.00635733204072758,0.13446,0.1316821794462529,True,0.009519559720362959,0.002826119291982682,-0.033987803064108216,-0.05250632158262668,-0.06611631712033325,0.013461252417075756,0.013461252417075756,0.013461252417075756,0.013461252417075756,0.013461252417075756
LINK-USD,2025-12-17 15:00:00,13.015,0.011839867682252318,1.5654033096946793,6.687038222247275,0.007563461511117923,13.015,12.918356373322112,True,0.003918555512869778,-0.0017671917018824191,-0.034421820975797185,-0.045255474452554775,-0.06177487514406456,0.012063004225893202,0.012063004225893202,0.012063004225893202,0.012063004225893202,0.012063004225893202
DOT-USD,2025-12-17 15:00:00,1.929,0.016177424176173724,2.2768651533405806,6.033922947675508,0.007105130557441428,1.929,1.9049334593893303,True,0.008812856402280925,0.0,-0.030585795749092762,-0.048211508553654726,-0.06531881804043552,0.012441679626749622,0.012441679626749622,0.012441679626749622,0.012441679626749622,0.012441679626749622
AVAX-USD,2025-12-17 15:00:00,12.46,0.013026735177149106,2.1672910487635386,7.5766307604337335,0.006010607197672407,12.46,12.387892549889903,True,0.007223113964686986,0.004012841091492691,-0.024879614767255254,-0.03691813804173361,-0.053772070626003345,0.015248796147672512,0.015248796147672512,0.015248796147672512,0.015248796147672512,0.015248796147672512
SOL-USD,2025-12-17 15:45:00,129.04,0.02165568006899777,2.1411217110042773,2.247869619819232,0.010114175181027113,132.57,128.52120973925165,True,-0.01805641661500309,-0.020381277123372565,-0.03673279603223803,-0.04579975201487908,-0.05703657780533157,0.001317420954742839,0.001317420954742839,0.001317420954742839,0.001317420954742839,0.001317420954742839
BTC-USD,2025-12-18 13:30:00,87632.35,0.003281182946205799,1.0961864957503087,2.5142959785163352,0.0029932707243943216,87215.24,86978.51163176192,True,0.012502917016375676,0.013289042231550202,0.009448793738841757,0.010424346716709009,-0.02040753214994235,0.013324417295667572,0.017500957123710525,0.02071609399953321,0.02071609399953321,0.02071609399953321
ETH-USD,2025-12-18 14:00:00,2962.51,0.023544436064752892,4.208594348849235,5.689096262769243,0.005594370498356703,2962.51,2896.3439028058374,True,-0.009232036347556755,-0.0005535846292503071,-0.004617705931794421,0.000320674023041211,-0.04010113046031918,0.009586465530917916,0.009586465530917916,0.009586465530917916,0.011301227675180695,0.011301227675180695
SOL-USD,2025-12-18 14:00:00,126.36,0.014455723927947195,2.8266706736815044,2.8906914706930245,0.005114046026847483,126.36,125.5546280853702,True,-0.007834757834757794,-0.00039569484013926207,-0.004352643241532108,0.0077556188667300095,-0.027382082937638445,0.011712567268122856,0.011712567268122856,0.011712567268122856,0.02065527065527065,0.02065527065527065
XRP-USD,2025-12-18 14:00:00,1.9132,0.016999898209888724,3.3007937658432382,3.801719778498192,0.005150245491191977,1.9132,1.8910244254495963,True,-0.01128998536483382,-0.002195274932051004,-0.006167677190048104,0.002665690988919027,-0.02482751411248176,0.006533556345389899,0.006533556345389899,0.006533556345389899,0.010349153251097658,0.010349153251097658
ADA-USD,2025-12-18 14:00:00,0.3757,0.021439113930546438,3.5516366826152903,3.0944410062654804,0.006036404014939808,0.3757,0.37454104366979746,True,-0.012776151184455607,-0.002129358530742527,-0.014373170082512538,-0.007186585041256269,-0.04604737822730898,0.009049773755656148,0.009049773755656148,0.009049773755656148,0.009049773755656148,0.009049773755656148
DOGE-USD,2025-12-18 14:00:00,0.12924,0.018108493011864513,3.407795690158891,3.241489760035284,0.0053138435100902985,0.12924,0.12834436608975064,True,-0.009052924791086386,0.0023986381925100954,-0.005338904363973973,0.0017022593624264777,-0.04410399257195912,0.008975549365521467,0.008975549365521467,0.008975549365521467,0.01067780872794816,0.01067780872794816
LINK-USD,2025-12-18 14:00:00,12.736,0.024199714660369284,3.9288110136433074,3.274715007972375,0.006159551726039412,12.736,12.533408995349237,True,-0.010835427135678383,-0.002434045226130699,-0.012876884422110667,-0.008872487437186032,-0.04789572864321617,0.010756909547738589,0.010756909547738589,0.010756909547738589,0.010756909547738589,0.010756909547738589
DOT-USD,2025-12-18 14:00:00,1.872,0.02486692991138169,4.398643757491392,3.0764202189242695,0.005653317541124004,1.872,1.8473079673124577,True,-0.01282051282051283,-0.004273504273504277,-0.012286324786324855,-0.006410256410256415,-0.0416666666666667,0.00801282051282046,0.00801282051282046,0.00801282051282046,0.00801282051282046,0.00801282051282046
